Order Date,Sales,Profit
09-05-2015,411.332,-4.8392
09-05-2015,28.752,9.7038
09-05-2015,293.199,-20.6964
08-04-2016,35.06,10.518
08-04-2016,4.13,1.8998
08-04-2016,109.8,46.116
08-04-2016,9.82,4.8118
3-22-2014,7.644,-5.8604
3-22-2014,51.465,-39.4565
03-02-2017,6.976,-1.3952
03-02-2017,12.222,-20.1663
11-27-2016,97.984,-24.496
11-27-2016,62.4,19.5
4-28-2014,20.86,9.387
4-28-2014,497.61,129.3786
4-28-2014,5.34,1.4952
4-28-2014,3.15,1.512
11-24-2015,368.91,180.7659
11-24-2015,14.7,6.615
11-11-2016,59.97,14.9925
11-11-2016,83.36,20.84
07-09-2015,6.58,3.0268
07-09-2015,122.94,59.0112
9-22-2017,219.84,107.7216
9-22-2017,98.16,9.816
9-22-2017,33.04,15.5288
9-22-2017,86.97,25.2213
2-15-2015,134.97,64.7856
2-15-2015,699.98,195.9944
2-15-2015,139.95,26.5905
9-30-2014,48.94,24.47
12-01-2014,2807.84,673.8816
12-01-2014,46.64,12.5928
12-08-2014,60.416,6.0416
09-05-2016,107.94,26.985
8-27-2017,63.84,16.5984
8-27-2017,347.97,100.9113
8-27-2017,37.008,11.565
07-07-2016,215.65,73.321
08-08-2016,11.168,3.6296
08-08-2016,53.952,17.5344
11-13-2016,4.18,1.5048
9-22-2017,5.607,-4.2987
9-22-2017,4663.736,-1049.3406
9-22-2017,79.984,22.9954
12-25-2016,2575.944,257.5944
12-25-2016,45.36,21.7728
12-25-2016,254.24,76.272
02-11-2016,69.93,0.6993
10-23-2016,16.156,-12.117
10-23-2016,54.816,17.8152
06-09-2014,1441.3,245.021
11-20-2017,77.6,28.13
11-20-2017,4.656,1.5714
9-14-2015,170.136,-8.5068
06-04-2015,7.38,3.4686
06-04-2015,9.26,3.0558
12-13-2015,9.96,4.5816
5-25-2014,75.6,-166.32
5-25-2014,29.32,-24.189
2-16-2016,92.064,-225.5568
2-16-2016,6.976,1.8312
2-16-2016,62.958,-2.6982
2-16-2016,5.184,1.8144
12-22-2016,31.32,-25.056
12-22-2016,11.84,3.108
12-22-2016,22.784,4.8416
02-08-2016,1127.976,126.8973
7-13-2015,38.88,18.6624
5-18-2014,779.796,-168.9558
10-21-2017,1439.92,374.3792
10-21-2017,262.11,62.9064
11-05-2015,207,25.875
08-01-2017,1439.982,-263.9967
08-01-2017,36.288,12.7008
6-21-2014,21.4,6.206
2-19-2017,1245.86,361.2994
08-01-2014,17.544,5.9211
08-01-2014,44.128,12.1352
08-01-2014,62.92,10.2245
08-01-2014,78.304,29.364
7-18-2016,140.81,39.4268
02-09-2015,40.096,13.5324
02-09-2015,40.784,-30.588
7-29-2017,90.57,11.7741
01-12-2017,40.08,19.2384
01-12-2017,37.68,15.8256
09-10-2017,362.352,27.1764
09-10-2017,7.184,2.245
7-20-2015,34.76,9.7328
7-20-2015,831.2,124.68
7-20-2015,26.4,11.88
7-20-2015,106.75,49.105
7-20-2015,97.82,45.9754
7-20-2015,141.4,38.178
6-13-2014,14.52,4.7916
05-12-2017,127.92,-15.99
05-12-2017,34.24,-53.072
09-03-2015,137.62,60.5528
09-03-2015,100.49,25.1225
3-26-2017,257.568,-28.9764
3-26-2017,119.96,33.5888
11-12-2014,49.632,4.9632
10-13-2016,727.45,-465.568
10-13-2016,24.96,4.368
11-12-2017,370.782,-92.6955
4-15-2017,196.45,70.722
6-25-2015,31.104,10.8864
6-25-2015,78.256,-17.6076
8-26-2016,6.48,3.1104
7-21-2014,99.2,25.792
7-21-2014,801.568,50.098
7-21-2014,272.848,27.2848
11-21-2017,70.98,20.5842
06-04-2014,16.224,5.8812
03-10-2016,176.784,-22.098
3-25-2017,470.376,47.0376
12-29-2017,393.568,-44.2764
12-29-2017,302.376,22.6782
3-28-2017,68.742,-48.1194
03-05-2015,29.34,14.67
03-05-2015,383.607,63.9345
03-05-2015,563.4,67.608
11-13-2016,217.056,78.6828
1-19-2017,6,2.1
4-22-2016,31.56,10.4148
5-13-2014,7.104,2.3976
5-13-2014,398.352,-331.96
10-21-2014,121.792,13.7016
10-21-2014,409.59,-122.877
3-14-2014,10.56,4.752
3-14-2014,3.38,1.2506
12-22-2017,7.824,2.934
11-24-2016,24.784,7.745
12-02-2017,34.65,10.395
12-31-2015,487.984,152.495
10-03-2017,1793.98,843.1706
8-29-2014,29.808,10.8054
8-29-2014,505.176,-336.784
8-29-2014,174.0585,-110.7645
6-29-2016,191.88,19.188
8-20-2016,14.78,3.9906
10-21-2017,5.184,1.8144
10-21-2017,478.48,47.848
10-21-2017,28.4,6.745
10-21-2017,909.12,9.0912
5-17-2016,2.952,-2.1648
5-17-2016,27.018,-21.6144
02-03-2015,136.92,41.076
12-18-2017,18.96,8.532
11-15-2016,99.39,40.7499
07-03-2017,273.896,92.4399
07-03-2017,597.132,49.761
1-15-2014,149.95,65.978
4-30-2017,4.608,1.6704
4-30-2017,15.528,4.8525
4-30-2017,11.952,3.8844
11-08-2015,11.65,3.3785
10-30-2015,299.9,74.975
8-17-2017,895.92,302.373
8-17-2017,462.564,97.6524
10-03-2015,15.008,1.5008
07-08-2016,863.64,107.955
07-08-2016,47.616,3.5712
12-05-2017,92.94,41.823
03-09-2017,199.98,69.993
06-09-2016,177.48,19.9665
11-28-2017,88.768,31.0688
3-16-2017,6.48,3.1104
3-16-2017,46.51,1.8604
3-16-2017,659.976,49.4982
11-27-2016,271.992,23.7993
08-06-2017,145.74,23.3184
08-06-2017,15.4,7.392
11-27-2017,244.55,114.9385
11-27-2017,166.16,59.8176
5-25-2015,14.73,4.8609
07-08-2016,19.968,-13.312
07-08-2016,33.488,-1.2558
07-08-2016,8.736,-6.1152
07-08-2016,662.88,74.574
8-29-2017,47.36,17.76
8-29-2017,27.44,2.401
8-29-2017,3.24,-5.184
6-20-2016,95.968,26.3912
6-20-2016,10.368,3.6288
09-02-2017,23.1,6.468
09-02-2017,11.54,3.462
09-02-2017,254.526,-93.3262
09-02-2017,12.98,3.7642
09-02-2017,26.432,8.9208
09-02-2017,197.97,57.4113
09-02-2017,18.9,9.072
09-02-2017,1282.41,213.735
09-02-2017,4.92,2.214
09-02-2017,238,38.08
09-02-2017,167.97,40.3128
09-02-2017,17.12,7.704
09-10-2017,16.2,7.776
09-10-2017,33.99,14.6157
09-10-2017,296.85,53.433
09-10-2017,112.8,6.768
09-10-2017,13.71,6.5808
09-10-2017,24.9,11.703
09-10-2017,286.29,17.1774
09-10-2017,24.18,7.254
12-21-2017,281.97,78.9516
12-21-2017,69.5,20.155
12-21-2017,166.44,79.8912
9-23-2017,291.96,102.186
05-06-2017,6.408,0.6408
05-06-2017,408.744,76.6395
12-14-2014,5.104,-8.6768
12-14-2014,2.896,0.4706
12-14-2014,35.016,-2.1885
10-18-2014,275.97,11.0388
10-18-2014,1394.95,362.687
10-18-2014,545.88,70.9644
05-08-2015,5.248,0.5904
4-14-2016,933.536,105.0228
4-14-2016,42.976,4.2976
12-14-2015,3.76,1.8048
12-03-2014,479.96,134.3888
11-25-2014,320.88,93.0552
11-25-2014,23.88,10.5072
11-25-2014,26.76,12.3096
7-25-2016,1439.976,191.9968
11-09-2015,17.22,7.9212
11-09-2015,1024.38,215.1198
11-09-2015,26.22,12.3234
11-09-2015,17.34,8.4966
2-24-2017,4.956,-3.7996
6-25-2017,71.04,26.64
6-25-2017,5.344,0.7348
6-25-2017,11.304,-2.1195
12-02-2017,294.62,-766.012
12-02-2017,8.752,-3.7196
02-06-2014,15,7.2
02-06-2014,161.61,42.0186
02-06-2014,144.95,42.0355
04-11-2017,199.95,21.9945
04-11-2017,41.86,14.2324
12-25-2017,95.94,9.594
12-25-2017,304.45,76.1125
04-11-2017,11.364,-17.046
12-31-2014,29.68,11.5752
12-31-2014,47.53,16.1602
08-03-2017,183.372,-36.6744
11-15-2014,4.224,0.4752
11-15-2014,333.056,29.1424
11-15-2014,24.896,7.78
12-11-2015,159.984,35.9964
12-11-2015,46.344,4.6344
9-18-2016,350.98,84.2352
9-18-2016,13.08,6.0168
9-18-2016,900.08,117.0104
3-19-2015,17.568,6.3684
3-19-2015,14.62,6.8714
3-19-2015,33.36,8.6736
3-19-2015,40.14,19.6686
9-19-2016,1606.23,481.869
9-19-2016,17.04,7.668
9-19-2016,49.53,23.7744
9-19-2016,872.32,244.2496
8-20-2017,239.12,77.714
3-13-2015,141.96,39.7488
09-08-2016,33.024,11.5584
09-08-2016,67.136,23.4976
11-26-2015,14.73,6.9231
11-26-2015,104.9,25.176
11-26-2015,61.04,30.52
11-26-2015,10.95,5.1465
12-09-2016,9.392,3.2872
12-09-2016,9.328,0.8162
9-25-2017,8.26,3.8822
9-25-2017,269.97,51.2943
1-23-2015,29.04,13.9392
1-23-2015,14.62,6.8714
6-18-2015,11.952,4.3326
6-18-2015,4.536,-3.3264
6-18-2015,9.156,-6.104
6-18-2015,75.36,20.724
10-02-2015,57.504,20.1264
11-18-2017,38.864,7.7728
8-17-2014,15.552,5.4432
7-17-2016,162.64,45.5392
7-17-2016,597,280.59
7-17-2016,55.48,26.6304
07-11-2015,289.8,36.225
07-11-2015,2.502,-2.0016
07-11-2015,6.48,-4.752
07-11-2015,341.488,-73.176
07-11-2015,11.12,0.834
07-11-2015,25.344,3.4848
12-01-2016,17.31,5.193
12-22-2017,199.95,63.984
12-22-2017,1586.69,412.5394
12-22-2017,84.99,30.5964
12-22-2017,411.8,70.006
10-31-2014,11.34,5.2164
10-31-2014,80.3,20.878
10-31-2014,15.968,5.3892
10-31-2014,64.74,30.4278
10-31-2014,19.296,6.03
10-31-2014,405.64,12.1692
10-31-2014,146.352,-9.147
10-31-2014,251.91,47.8629
10-31-2014,12.39,3.717
4-13-2015,199.96,69.986
4-13-2015,710.832,-97.7394
7-21-2016,1.941,-1.294
11-20-2017,283.92,-46.137
11-26-2016,7.312,2.5592
11-07-2017,59.97,13.7931
11-07-2017,761.544,66.6351
12-01-2014,58.2,28.518
09-12-2017,39.9,19.95
09-12-2017,90.86,26.3494
09-12-2017,94.85,45.528
12-24-2015,106.232,37.1812
12-24-2015,111.984,11.1984
12-24-2015,7.712,1.7352
2-23-2017,37.44,16.848
11-23-2014,23.68,8.88
6-23-2016,122.12,56.1752
6-23-2016,18.45,8.6715
6-23-2016,324.9,38.988
6-23-2016,146.73,68.9631
6-23-2016,3.96,1.4652
10-26-2015,5.76,2.6496
7-15-2017,26.55,13.0095
7-15-2017,310.443,-48.7839
11-17-2014,479.9,81.583
4-13-2015,12.88,0.3864
11-25-2015,13.12,1.476
5-15-2016,511.84,240.5648
5-15-2016,91.96,25.7488
5-15-2016,8.34,2.1684
09-07-2017,37.68,2.355
09-07-2017,279.944,80.4839
03-10-2014,636.408,-15.9102
03-10-2014,83.168,9.3564
7-18-2014,259.136,-25.9136
3-24-2017,221.92,106.5216
3-24-2017,26,11.7
9-30-2014,15.552,5.4432
9-26-2014,0.876,-1.4016
10-31-2015,19.98,9.3906
10-31-2015,398.352,124.485
10-31-2015,5.04,1.26
10-31-2015,17.45,8.027
10-31-2015,323.136,20.196
10-31-2015,29.7,8.019
10-31-2015,1295.84,145.782
10-31-2015,46.84,12.6468
10-31-2015,425.833,20.0392
10-12-2015,209.67,-13.978
9-19-2016,159.88,73.5448
4-13-2017,5.28,2.376
4-13-2017,895.92,302.373
01-07-2017,2.808,-1.9656
11-09-2017,215.976,-2.6997
9-22-2017,241.96,41.1332
9-22-2017,27.72,13.3056
12-01-2017,104.68,35.3295
12-01-2017,62.958,9.4437
6-23-2014,86.376,1.0797
10-04-2015,64.944,6.4944
10-04-2015,20.736,7.2576
5-20-2014,33.28,9.3184
5-20-2014,38.52,11.9412
5-20-2014,139.86,60.1398
11-20-2015,19.65,9.039
11-30-2015,152.991,-122.3928
11-30-2015,10.584,-2.3814
11-30-2015,94.92,15.82
12-31-2015,14.76,-11.439
12-31-2015,3.656,-5.8496
11-16-2017,146.82,73.41
06-06-2014,149.544,50.4711
06-06-2014,17.14,4.4564
06-06-2014,991.764,-347.1174
09-01-2016,30.48,9.906
09-01-2016,23.988,-4.7976
09-01-2016,16.688,5.4236
6-25-2016,422.058,-18.0882
6-25-2016,38.088,-27.9312
6-25-2016,254.352,-50.8704
12-12-2014,43.31,4.331
3-31-2017,84.95,22.087
11-19-2017,233.058,-53.2704
11-24-2014,111.79,43.5981
11-22-2015,14.94,7.0218
7-14-2016,14.16,5.133
4-30-2016,22.608,-10.1736
7-25-2016,21.48,10.74
6-22-2014,501.81,0
6-22-2014,161.94,9.7164
10-21-2017,17.856,2.0088
09-03-2016,8.808,-14.9736
5-14-2016,79.384,29.769
01-07-2016,34.58,10.0282
3-13-2017,314.55,150.984
10-13-2016,191.976,23.997
10-13-2016,8.288,3.0044
10-13-2016,139.92,-150.414
10-13-2016,15.872,1.1904
10-13-2016,6.286,-11.0005
1-27-2017,14.016,1.752
1-27-2017,71.976,-8.997
1-27-2017,107.982,-26.9955
11-19-2017,305.312,-8.7232
08-01-2014,19.752,6.9132
7-30-2016,9.264,-13.896
7-30-2015,61.792,6.1792
10-15-2016,45.68,21.0128
10-15-2016,60.12,28.8576
10-15-2016,41.72,13.0375
10-15-2016,71.6,32.936
05-07-2016,85.232,30.8966
05-07-2016,44.4,22.2
05-07-2016,442.764,59.0352
05-07-2016,3999.95,1159.9855
05-07-2016,199.95,21.9945
05-07-2016,63.68,28.0192
08-01-2017,54.896,18.5274
7-14-2016,29,7.25
08-10-2017,70.08,35.04
08-10-2017,121.3,25.473
08-10-2017,1454.49,378.1674
6-25-2016,60.81,17.0268
12-10-2016,153.552,51.8238
12-10-2016,65.34,22.869
12-10-2016,123.92,55.764
12-10-2016,35.1,12.285
12-10-2016,44.75,8.5025
12-01-2016,4.704,0.4116
11-28-2014,14.67,3.9609
3-28-2015,15.552,5.4432
3-28-2015,5.232,1.7004
06-01-2014,22.2,9.102
06-01-2014,881.93,229.3018
09-06-2015,6.096,2.1336
09-06-2015,191.82,74.8098
6-29-2015,20.104,1.7591
09-10-2016,67.56,8.445
7-14-2014,29.932,-46.3946
7-14-2014,38.272,3.8272
8-22-2015,16.52,7.5992
11-14-2014,832.93,233.2204
11-14-2014,43.8,21.024
11-27-2016,167.292,29.7408
11-21-2017,27.42,11.2422
10-01-2017,1.44,0.504
10-01-2017,61.776,20.8494
10-01-2017,241.96,60.49
10-01-2017,108.608,9.5032
9-20-2014,2.816,0.9856
7-28-2017,9.984,3.6192
7-28-2017,14.98,4.1944
7-28-2017,1145.6,100.24
12-06-2015,485.94,-89.089
12-06-2015,37.376,4.672
12-06-2015,70.686,-24.2352
7-31-2017,54.816,17.8152
3-19-2016,72.294,-98.8018
7-29-2017,2.896,0.4706
7-29-2017,124.792,15.599
10-01-2016,330.588,-115.7058
3-31-2014,673.568,252.588
3-31-2014,52.98,14.8344
6-26-2017,526.45,31.587
07-09-2017,228.92,14.3075
12-14-2015,319.968,35.9964
12-05-2017,205.03,67.6599
9-15-2015,190.86,11.4516
9-15-2015,24.32,8.2688
7-15-2016,44.4,12.432
4-20-2017,44.4,-52.17
11-15-2016,1016.792,381.297
11-15-2016,38.136,13.3476
11-26-2016,494.982,-115.4958
11-21-2017,56.56,15.2712
11-21-2017,5.56,1.4456
11-21-2017,9.02,3.5178
11-21-2017,8.62,2.2412
11-21-2017,659.976,49.4982
2-15-2015,13.36,6.4128
2-15-2015,41.72,13.0375
2-15-2015,11.52,4.176
2-15-2015,541.44,157.0176
2-15-2015,19.44,9.3312
4-15-2016,143.7,68.976
9-28-2015,43.26,14.2758
9-28-2015,43.56,15.246
9-17-2016,437.85,131.355
9-17-2016,109.48,33.9388
6-16-2017,1212.96,90.972
6-16-2017,18.54,8.7138
11-08-2015,5,2.4
11-08-2015,371.97,66.9546
12-18-2015,166.24,24.936
02-06-2017,359.97,79.1934
11-14-2016,499.98,114.9954
11-14-2016,5.28,2.376
11-14-2016,8.26,3.8822
10-12-2017,7.968,2.6892
9-17-2017,12.96,6.3504
12-20-2017,6.48,3.1104
12-20-2017,6.984,2.3571
12-02-2017,47.96,4.1965
9-21-2015,199.74,47.9376
03-06-2015,435.26,95.7572
03-06-2015,1119.984,377.9946
10-03-2014,143.432,3.5858
10-03-2014,122.352,13.7646
6-27-2014,306.2,0
6-27-2014,85.98,22.3548
6-27-2014,223.96,53.7504
10-30-2017,97.568,-6.098
10-30-2017,614.272,-23.0352
10-30-2017,199.98,37.9962
09-03-2016,48.16,22.1536
03-05-2015,23.92,6.6976
03-05-2015,60.69,16.3863
05-05-2016,14.352,5.2026
11-17-2017,35.04,12.264
06-01-2017,17.48,1.311
06-10-2017,16.4,4.756
01-08-2017,892.98,80.3682
4-20-2015,287.97,77.7519
4-20-2015,595.38,297.69
4-20-2015,12.96,6.2208
11-01-2015,4.95,1.3365
12-23-2017,181.95,38.2095
11-01-2015,13.52,6.2192
11-01-2015,259.7,106.477
11-01-2015,42.95,1.2885
11-01-2015,1399.93,601.9699
11-01-2015,503.96,125.99
11-14-2014,12.72,6.36
11-14-2014,11.52,5.6448
1-17-2016,316,31.6
9-17-2017,723.92,188.2192
9-17-2017,106.32,49.9704
12-23-2016,141.372,-14.1372
08-06-2015,27.216,9.8658
11-05-2017,390.75,171.93
06-11-2017,280.792,35.099
06-11-2017,68.448,7.7004
06-11-2017,88.04,6.603
06-11-2017,15.872,1.984
06-11-2017,215.592,-48.5082
7-20-2017,14.62,6.8714
7-20-2017,416.32,112.4064
7-20-2017,43,20.21
7-20-2017,182.94,27.441
7-20-2017,60.83,30.415
7-20-2017,389.97,132.5898
12-23-2015,194.32,56.3528
3-20-2017,265.93,63.8232
12-31-2015,94.74,44.5278
12-31-2015,60.64,27.8944
12-31-2015,76.3,38.15
12-31-2015,364.8,167.808
9-15-2015,79.872,29.952
9-15-2015,46.384,1.1596
9-15-2015,12.96,6.2208
9-23-2017,14.352,5.2026
12-25-2015,547.136,-68.392
9-24-2016,41.96,2.9372
9-24-2016,41.7,20.85
3-21-2017,277.4,133.152
3-21-2017,5.78,2.8322
9-30-2014,69.216,11.2476
12-10-2017,10.86,5.1042
12-10-2017,426.79,123.7691
8-23-2014,25.92,12.4416
8-23-2014,45.92,22.5008
8-19-2014,10.72,1.742
11-10-2016,41.86,10.465
12-31-2014,63.2,23.384
12-31-2014,113.97,27.3528
7-26-2014,123.552,-29.3436
2-22-2016,490.32,137.2896
3-13-2016,70.08,24.528
3-13-2016,1.272,-2.1624
3-13-2016,557.585,0
12-02-2017,9.024,3.1584
12-02-2017,69.456,22.5732
12-02-2017,10.86,5.3214
12-02-2017,79.47,22.2516
12-02-2017,10.08,5.04
8-31-2015,1552.831,200.9546
8-31-2015,137.24,46.3185
8-31-2015,36.51,15.6993
8-31-2015,239.976,80.9919
3-17-2014,1579.746,-447.5947
3-17-2014,1071.576,-553.6476
3-17-2014,613.908,-122.7816
3-17-2014,34.86,16.3842
3-17-2014,155.04,75.9696
4-16-2017,13.71,-10.054
3-13-2016,127.88,40.9216
3-13-2016,160.32,44.8896
3-13-2016,46,20.7
11-24-2014,120.712,-18.1068
02-10-2017,23.12,11.3288
9-23-2016,532.704,-26.6352
9-23-2016,4.912,0.307
07-07-2017,252,93.24
07-07-2016,60.288,-27.1296
07-07-2016,2.632,0.8225
07-07-2016,23.688,7.6986
07-07-2016,253.372,-14.4784
1-24-2017,5.67,0.1134
8-19-2014,76.776,-58.8616
8-19-2014,9.184,1.148
12-06-2015,32.75,15.065
05-06-2016,7.216,1.7138
05-06-2016,49.568,15.49
05-06-2016,54.712,11.6263
3-25-2017,176.04,45.7704
3-25-2017,16.02,4.4856
3-25-2017,185.92,62.748
3-25-2017,211.168,15.8376
3-25-2017,479.984,59.998
12-12-2015,7.86,3.6156
12-12-2015,24.448,8.8624
12-06-2015,6.48,3.1104
12-06-2015,41.86,20.5114
12-06-2015,1619.91,97.1946
12-06-2015,113.92,42.1504
3-17-2016,39.68,10.3168
11-14-2015,37.6,2.256
11-14-2015,59.9,23.96
11-14-2015,37,16.65
8-14-2017,5.76,2.8224
8-14-2017,16.68,4.3368
09-09-2017,628.81,12.5762
09-09-2017,56.45,14.677
04-01-2017,94.2,23.55
04-01-2017,28.4,13.348
9-27-2016,956.6648,-225.0976
10-07-2017,1115.91,200.8638
10-07-2017,128.744,-28.9674
10-07-2017,79.92,26.973
1-20-2017,24.2,7.986
1-20-2017,359.976,130.4913
3-23-2017,211.84,76.2624
08-01-2014,5.68,1.917
06-07-2015,7.52,2.632
11-12-2014,11.96,5.8604
11-12-2014,629.064,31.4532
12-29-2016,754.45,60.356
07-06-2015,301.96,60.392
10-12-2017,595,95.2
10-12-2017,79.872,29.952
5-21-2016,2396.4,179.73
11-09-2017,63.56,3.178
11-09-2017,99.99,43.9956
4-18-2016,230.376,-48.9549
4-18-2016,9.664,3.2616
12-25-2017,158.928,41.7186
12-25-2017,13.023,-10.4184
12-25-2017,273.06,-104.673
12-25-2017,39.312,12.7764
06-11-2016,1.344,-2.1504
06-11-2016,8.272,-13.6488
06-11-2016,12.544,-9.0944
5-13-2017,58.48,27.4856
12-28-2017,7.4,3.034
3-25-2014,366.786,65.2064
5-28-2017,54.368,4.0776
11-14-2015,33.96,16.98
11-14-2015,826.11,322.1829
07-03-2017,545.85,114.6285
11-18-2014,145.98,-99.2664
11-18-2014,35.808,12.5328
7-17-2017,7.904,2.1736
5-22-2016,345,86.25
5-22-2016,174.286,-19.9184
5-22-2016,662.84,172.3384
5-22-2016,95.1,30.432
5-22-2016,26.88,12.9024
5-22-2016,257.98,74.8142
9-25-2015,17.48,8.2156
10-31-2016,492.835,-14.081
9-14-2015,269.49,5.3898
11-05-2016,29.12,9.828
3-17-2017,18.75,9
3-17-2017,119.7,31.122
3-17-2017,9.144,3.0861
3-17-2017,57.06,18.2592
3-17-2017,71.6,13.604
3-17-2017,107.44,27.9344
3-17-2017,7.31,3.4357
3-17-2017,59.1,22.458
3-17-2017,46.53,12.0978
8-15-2017,97.84,25.4384
07-11-2015,29.97,13.4865
07-11-2015,98.352,34.4232
12-03-2017,83.92,29.372
12-03-2017,14.624,5.1184
12-03-2017,136.99,36.9873
12-03-2017,3.15,1.512
05-04-2017,9.11,4.0995
05-04-2017,571.44,165.7176
05-04-2017,32.4,15.552
05-04-2017,16.91,4.5657
1-22-2016,14.272,4.2816
1-22-2016,451.136,-67.6704
1-22-2016,64.864,6.4864
11-03-2016,217.584,-29.9178
11-03-2016,82.95,29.0325
11-03-2016,87.71,41.2237
11-03-2016,1101.48,429.5772
09-04-2017,1322.352,-99.1764
9-13-2014,5.46,1.4742
6-19-2017,11.184,0.8388
6-19-2017,153.584,-32.6366
12-24-2017,1003.62,0
8-28-2017,35.168,11.4296
8-28-2017,1137.75,250.305
8-28-2017,99.68,32.396
8-28-2017,5.56,1.4456
01-02-2015,85.52,22.2352
01-02-2015,9.84,2.6568
01-02-2015,20.04,9.6192
10-09-2015,631.96,303.3408
10-09-2015,23.92,10.764
12-13-2014,90.24,41.5104
11-19-2014,4548.81,1228.1787
09-10-2016,300.93,-34.392
09-10-2016,719.96,53.997
6-16-2014,647.84,32.392
9-26-2015,64.17,18.6093
9-26-2015,124.46,58.4962
5-19-2016,9.584,3.3544
6-22-2017,37.608,12.6927
6-17-2017,12.224,4.4312
6-17-2017,2.304,-3.5712
6-17-2017,9.36,-16.38
11-14-2016,7.38,3.4686
7-25-2014,53.72,15.0416
7-25-2014,8187.65,327.506
7-25-2014,77.92,34.2848
07-02-2015,32.784,-85.2384
03-02-2017,196.776,14.7582
03-02-2017,479.94,52.7934
11-18-2016,1117.92,55.896
4-18-2015,106.5,41.535
12-02-2017,45.66,-33.484
11-11-2016,95.968,1.1996
11-11-2016,47.992,-2.0568
09-05-2014,264.32,19.824
11-15-2014,604.656,204.0714
05-02-2017,129.93,12.993
10-15-2016,20.16,9.8784
10-15-2016,29.46,14.4354
10-15-2016,868.59,251.8911
10-15-2016,12.96,6.2208
10-15-2016,5.5,1.375
10-15-2016,121.6,55.936
04-06-2015,42.048,5.256
04-06-2015,25.488,4.4604
04-06-2015,6.9,-12.075
04-06-2015,9.648,-16.884
04-06-2015,7.968,2.8884
10-24-2014,10.368,3.6288
8-17-2014,114.2,52.532
8-17-2014,17.96,8.2616
8-17-2014,12.67,4.5612
8-17-2014,339.96,122.3856
8-15-2017,1801.632,-337.806
09-06-2015,46.32,18.0648
1-27-2015,181.986,-54.5958
1-27-2015,431.976,-100.7944
1-27-2015,155.37,-36.253
7-16-2015,1348.704,-219.1644
7-16-2015,700.152,78.7671
4-30-2016,111.888,22.3776
9-26-2014,143.952,14.3952
09-08-2016,173.94,13.9152
09-08-2016,14.76,6.9372
4-16-2017,205.92,2.0592
4-16-2017,102.833,-6.049
8-16-2015,2.304,0.2592
8-16-2015,1879.96,211.4955
8-16-2015,313.024,105.6456
8-16-2015,5.04,1.764
11-19-2017,821.88,213.6888
11-19-2017,21.96,10.7604
9-14-2016,25.92,12.4416
8-15-2016,705.544,70.5544
9-26-2015,50,12
10-08-2016,51.712,-32.32
3-24-2015,6.992,0.5244
5-31-2015,1406.86,140.686
5-31-2015,15.75,7.56
5-31-2015,323.1,61.389
12-25-2015,9.216,3.3408
12-25-2015,10.368,3.6288
3-17-2015,15.02,2.7036
3-17-2015,33.82,9.1314
12-21-2017,71,27.69
11-01-2017,25.12,7.85
11-01-2017,2665.62,239.9058
09-07-2017,478.08,133.8624
12-27-2017,164.388,-35.6174
12-27-2017,13.248,3.6432
7-16-2017,2.912,0.91
08-12-2016,1399.944,52.4979
07-09-2017,526.45,31.587
11-22-2014,16.23,7.9527
11-22-2014,319.9,156.751
11-22-2014,11.36,5.3392
11-22-2014,675.12,290.3016
1-26-2014,62.82,30.7818
1-26-2014,489.92,0
1-26-2014,19.44,9.3312
1-26-2014,16.68,8.34
1-26-2014,155.35,0
1-26-2014,12.42,4.4712
1-26-2014,187.98,52.6344
11-03-2015,6.608,2.1476
6-30-2017,248.57,67.1139
6-30-2017,22.23,9.7812
05-05-2016,5.98,1.0166
05-05-2016,246.168,21.5397
09-08-2016,14.136,-7.7748
09-08-2016,601.47,-300.735
11-24-2017,79.1,39.55
11-24-2017,327.84,157.3632
5-13-2017,180.96,81.432
5-13-2017,914.97,411.7365
5-13-2017,587.97,158.7519
5-13-2017,530.34,95.4612
5-13-2017,14.94,7.3206
4-23-2017,121.94,35.3626
4-23-2017,122.71,36.813
06-04-2016,14.94,7.0218
06-04-2016,1349.85,364.4595
06-04-2016,136.784,5.1294
06-04-2016,61.12,20.7808
12-16-2014,1.167,-0.8558
03-04-2016,16.99,4.9271
11-25-2014,24.672,0
11-25-2014,2.52,0.882
11-25-2014,1218.735,-121.8735
11-25-2014,5.904,1.9926
11-25-2014,15.696,5.1012
11-25-2014,6.096,-3.9624
4-28-2016,41.568,2.598
4-26-2014,230.28,23.028
4-26-2014,18.288,5.715
04-01-2017,5.78,2.7166
04-01-2017,121.68,38.025
12-22-2017,4.17,1.0842
12-22-2017,67.04,6.704
12-22-2017,37.32,10.4496
12-22-2017,18.45,8.6715
12-03-2014,25.92,12.4416
10-22-2017,11199.968,3919.9888
10-22-2017,2399.6,647.892
10-22-2017,63.9,28.755
10-22-2017,52.99,0.5299
11-13-2017,60.864,9.1296
11-13-2017,652.995,-935.9595
11-13-2017,11.22,-7.48
09-10-2015,14.94,7.0218
5-15-2017,39.96,17.1828
5-15-2017,42.624,4.2624
5-15-2017,220.96,24.858
07-05-2015,4.928,0.7392
07-05-2015,7.23,-5.784
8-15-2015,323.1,61.389
06-12-2017,19.04,9.3296
06-12-2017,13.128,4.2666
06-12-2017,64.14,16.6764
06-12-2017,858.24,143.04
2-20-2015,29.99,2.999
12-29-2016,186.048,67.4424
4-17-2016,36.792,4.1391
